text,label
siempre me siento presionado para actuar normal con mi comida alrededor de la familia en navidad así que sí necesita perder peso para estar cómodo comiendo postre y cosas entonces,4
finalmente tuve suficiente sentimiento derrotado por mí mismo,0
siento que el número es el más importante hacia adelante porque sentí el cambio en mi confianza y mojo tan pronto como golpeé la s,1
me siento en el dinette rv en la entrada mira por la ventana trasera grande y siento increíble,1
siento que estaba donde metí un poco y algo que desearía poder cambiar,3
extraño lo segura y cómoda que me hizo sentir y lo vulnerable que pude estar con él porque sabía que me amaba,4
"fui a recoger a los niños sintiéndome asustados, tenebrosos y muy auto críticos para mi estupidez",4
siento que lo hice cuando estaba aprendiendo a usar la fábrica de juegos ansiosa pero un poco de miedo,1
me equivoqué de muchas veces tanto así que me siento un poco avergonzado pensando ahora,0
me siento orgulloso de mí mismo por terminar con buenos resultados de prueba y por expandir mi educación,1
Me siento extrañamente festiva,1
estaba empezando a sentirme derrotado,0
i sensación un poco aprensiva acerca de mañanas pesan,4
yo y será gratamente sorprendido y votar por él pero tengo la sensación de que un regreso digno tendrá que hacer por el sr. johnson esta vez alrededor,1
me siento totalmente desagradecida y extremadamente afortunado,0
estoy usando tacones me siento más seguro,1
me siento como una pi ata golpeando emociones insalubres y derrota,0
siento que mi vida no se mueve suavemente e inmediatamente miro alrededor a ver si puedo estar al servicio mientras me centra en dar y apoyar a otros,1
tengo una sensación de que algo trágico va a suceder e im rezar a dios im no como kristie y que se equivoca completamente en este y que todo está bien,0
me siento realmente cabreado y estresado,3
odio que colby se sintiera bien ese día pero estoy muy agradecido de que se siente mejor ahora,1
reformaré el entrenamiento ligeramente porque mi brazo superior izquierdo se sentía tierno,2
voy a terminar presionando y sintiéndome realmente decepcionada cuando llego a hacer la cosa real y su el martes y realmente debería estudiar pero no puedo jhbdjhdfbjdfhbfd o tal vez cuando me baja este comp ill ir a escribir cosas arriba,0
me siento perdido atom href http://www,0
podría encontrar otra razón por la que soy nuevo en la zona y me siento menos intimidado con una simple herramienta que puedo entender,4
podría señalar incidentes en mi infancia o culpar a mi crianza pero eso contradice la noción de ser consciente de cómo me siento en el momento y elegir entre opciones inteligentes ahora,1
no quiero sonar arrogante o lleno de mí mismo pero alhamdulillah hasta ahora no me siento molesta por amamantar incluso después de empezar a trabajar,0
me siento soo dull estos días,0
siento la necesidad de saltar a través de un montón de aros para permitirme ver por amados bengals a menudo embrujados justo a tiempo para que empiecen a perder de nuevo,2
me siento muy falsa con él,0
no quiero ir a casa a toronto y sentirme como un perdedor de artista torturado durante dos semanas y fumar marihuana solo en mi dormitorio y ver degrassi junior alto y luego llorar,4
in sintiéndose resentido y perseguido sobre todo ese aspecto,3
empiezo a sentir pena por él que se ha establecido para alguien como yo por la vida,0
me sentía tan enfadada que sólo quiero huir,3
tengo dificultades para poner en palabras lo bueno que se siente pasar una hora sirviendo como una cara amistosa a las personas que a menudo son incapaces de salir de casa sin la ayuda de otros,1
soy tonto pero me siento como una madre terrible últimamente,0
siento que estoy siendo torturado por secretos del gobierno no sé nada,3
"me encantó una persona y se fue, no fue necesario que me dejara alcanzar sus objetivos",3
esperaba que me sentiría bien,1
me siento incómodo cuando necesito sentarme a través de una mala presentación,4
cometí el error de querer que los sentimientos espirituales perdurasen y permanecieran románticos,2
me siento como si fueran una especie de costado pero se han vuelto aún más populares,1
me siento consternado por ellos,0
tengo la sensación de que será una relación productiva,1
me siento patético aferrado cuando obviamente no hay nada para que me aferrase a,0
siento que me estoy quedando sin aliento y no puedo ser lo suficientemente genial para hacer cualquier otra cosa,1
siempre siento este enredo en mi estómago nunca me siento contento y quería,1
no lloré pero algo dentro se sentía increíblemente condenado,0
estaba sentado en el guiso de la esquina en mi propio sentimiento de mamá odiado solo indigno y violado,0
solía sentirme enferma pero ahora sólo hay soledad a veces y una clase de necesidad urgente de alejarme de mis padres,0
me siento como un acosador paranoico o algo así,4
odio sentirme presionado para tener que continuar con conversaciones porque si no lo hiciera acabaría con los dos respirando unos a otros hasta que nuestros receptores se pusieran nerviosos,4
me siento como estrangular a los bastardos calientes escuelas de gente por golpear nuestros barcos y ni siquiera lamentar,2
tengo que manejar mi dinero de gasto más sabiamente pero sin sentirme incierto y estresado hasta tarde,4
me siento súper seguro o eso hasta que siga adelante de esto,1
me siento extrañamente compasivo con poco leve esta noche tanto im va a usar su verdadero nombre,2
i feliz de reportar que no se siente demasiado mezquino en estos días mayormente porque ha habido innumerables ejemplos últimamente que me muestran lo irracional que una mujer llega a la edad adulta y algunos que deberían estar todos listos pueden realmente concebir,3
me siento un poco tonto ahora porque en los últimos años no han vuelto a mi ciudad natal y he tenido que viajar a inglaterra para verlos,0
también soy capaz de decir no cómodamente cuando la gente me pregunta si siento como si mi sexualidad estuviera siendo reprimida,0
me siento mientras estoy corriendo seguro de que parezco tener un golpe o algo así,1
me siento muy gruñón por no mencionar tonto,3
sensación de suerte ver el logo de salto de google puede tomar tiempo,1
inadvertidamente ayudé con una broma que lastima los sentimientos de los compañeros de clase y la avergonzaba más allá de toda razón,0
espero que las ventas de alimentos rápidos aumenten un smidgen un blip insignificante y para que alguien sea encorvado y la mitad de la gente se sienta jubilante y alrededor del mismo número para sentir decepciones o albergar sus decepciones en esperanzas para la próxima temporada,1
me siento fantástica ahora pero estoy aterrorizado de lastimar mi espalda de nuevo proporcionamos nuestros tamaños para los siguientes elementos,1
me sentiré como si fuera aceptado por así como cómodo estar a ambos lados de mi familia,2
lo vi correr por no pude evitar sentir envidia,3
supongo que he oído lo suficiente durante los dos meses porque cada vez que escucho tales comentarios me siento ofendido,3
estoy seguro de que sienten que la gente amorosa más cariñosa en los niños vive mejor,2
me sentía mal y lo suficientemente miserable para poder imaginar lo que debía haber pasado,0
estoy enérgicamente persiguiendo mis objetivos o me siento agitado y incapaz de sentarme,3
"hice una consulta con un terapeuta la semana pasada y fui a verlo hoy hablé con él sobre mis sentimientos generales hacia las cosas y al final me aseguró que no tenía atlefobia, pero en su lugar tenía ansiedad social que aparentemente es muy común",1
estoy sintiendo un poco estresado sobre ello pero no puedo hacer mucho ahora mismo porque estoy esperando un par de declaraciones de impuestos en el correo y una carta del empleador de jason que está tomando bastante tiempo,3
ive discontinued este método aparentemente integral de la sensación de auto preservación asegurada que soy el único elif en philadelphia,1
imaginé un conjunto gemelo de tubos de cobre corriendo a través de mí en algún lugar y mientras estaba bien cuando contemplaba el que fluía hacia fuera me hizo sentir raro pensar en el otro,4
no puedo hablar por nadie más pero estas actividades también me han ayudado a ir de simplemente estar bien con ciertos compañeros de trabajo para sentirse amistoso con ellos,1
me siento asustado como si no fuera seguro en cualquier lugar que corra,1
no me sentí amenazada o preocupada realmente pero estaba totalmente feliz por la situación tal vez instintivamente porque im generalmente bastante preparado incluso complacido a hablar con un transeúnte por,4
siento este deseo de actualizar porque renuncié de mi trabajo de hora haciendo café para gente un día por mí mismo,0
estoy cansado de sentir letárgico e im hambriento e im va a comer este pan y la salchicha y toda la barra de chocolate en el minuto que llego a casa,0
"tengo que salir directamente después del trabajo y tener que sentirme instantáneamente glamorosa, por lo general usaré un par de nueces con un par de zapatos altos",1
me siento inteligente ya que evitaba hacer las páginas demasiado engorrosas y además evitaba la torpeza de tratar de introducir todos los personajes a la vez,1
he terminado sintiendo como el extremo trasero de una comedia divina y en algún lugar del universo las musas están teniendo una buena risa a mi costa,1
